,player,pl_acc,pl_pps,min_start,min_mid,min_end,shots_count,shots_made,shots_freq,shots_acc,group
19108,Giannis Antetokounmpo,53.9,115.0,41,40.5,41,15,4,20.5,26.7,MIL
19109,Robin Lopez,50.0,100.0,42,41.5,42,0,0,0.0,0.0,MIL
19110,Kyle Korver,40.0,105.0,42,41.5,42,3,1,4.2,33.3,MIL
19111,Others,45.0,106.7,42,41.5,42,0,0,0.0,0.0,MIL
19112,Pat Connaughton,50.0,120.0,42,41.5,42,2,2,2.8,100.0,MIL
19113,Sterling Brown,46.7,110.0,42,41.5,42,2,1,2.8,50.0,MIL
19114,Ersan Ilyasova,50.0,119.4,42,41.5,42,4,1,5.6,25.0,MIL
19115,Brook Lopez,43.9,101.5,42,41.5,42,7,5,9.9,71.4,MIL
19116,Wesley Matthews,27.3,75.0,42,41.5,42,4,1,5.6,25.0,MIL
19117,George Hill,53.7,126.8,42,41.5,42,2,1,2.8,50.0,MIL
19118,Donte DiVincenzo,41.0,96.7,42,41.5,42,6,1,8.5,16.7,MIL
19119,Eric Bledsoe,44.8,97.6,42,41.5,42,7,4,9.9,57.1,MIL
19120,Khris Middleton,47.8,112.7,42,41.5,42,19,8,26.8,42.1,MIL
19121,Giannis Antetokounmpo,53.9,115.0,42,41.5,42,15,7,21.1,46.7,MIL
19122,Robin Lopez,50.0,100.0,43,42.5,43,1,0,1.3,0.0,MIL
19123,Kyle Korver,40.0,105.0,43,42.5,43,2,0,2.6,0.0,MIL
19124,Others,45.0,106.7,43,42.5,43,0,0,0.0,0.0,MIL
19125,Pat Connaughton,50.0,120.0,43,42.5,43,1,1,1.3,100.0,MIL
19126,Sterling Brown,46.7,110.0,43,42.5,43,2,0,2.6,0.0,MIL
19127,Ersan Ilyasova,50.0,119.4,43,42.5,43,1,0,1.3,0.0,MIL
19128,Brook Lopez,43.9,101.5,43,42.5,43,7,3,9.1,42.9,MIL
19129,Wesley Matthews,27.3,75.0,43,42.5,43,6,3,7.8,50.0,MIL
19130,George Hill,53.7,126.8,43,42.5,43,4,2,5.2,50.0,MIL
19131,Donte DiVincenzo,41.0,96.7,43,42.5,43,3,2,3.9,66.7,MIL
19132,Eric Bledsoe,44.8,97.6,43,42.5,43,12,5,15.6,41.7,MIL
19133,Khris Middleton,47.8,112.7,43,42.5,43,14,8,18.2,57.1,MIL
19134,Giannis Antetokounmpo,53.9,115.0,43,42.5,43,24,15,31.2,62.5,MIL
19135,Robin Lopez,50.0,100.0,44,43.5,44,1,1,1.9,100.0,MIL
19136,Kyle Korver,40.0,105.0,44,43.5,44,1,1,1.9,100.0,MIL
19137,Others,45.0,106.7,44,43.5,44,0,0,0.0,0.0,MIL
19138,Pat Connaughton,50.0,120.0,44,43.5,44,0,0,0.0,0.0,MIL
19139,Sterling Brown,46.7,110.0,44,43.5,44,1,0,1.9,0.0,MIL
19140,Ersan Ilyasova,50.0,119.4,44,43.5,44,1,0,1.9,0.0,MIL
19141,Brook Lopez,43.9,101.5,44,43.5,44,3,1,5.6,33.3,MIL
19142,Wesley Matthews,27.3,75.0,44,43.5,44,7,2,13.0,28.6,MIL
19143,George Hill,53.7,126.8,44,43.5,44,1,0,1.9,0.0,MIL
19144,Donte DiVincenzo,41.0,96.7,44,43.5,44,6,4,11.1,66.7,MIL
19145,Eric Bledsoe,44.8,97.6,44,43.5,44,7,3,13.0,42.9,MIL
19146,Khris Middleton,47.8,112.7,44,43.5,44,12,5,22.2,41.7,MIL
19147,Giannis Antetokounmpo,53.9,115.0,44,43.5,44,14,10,25.9,71.4,MIL
19148,Robin Lopez,50.0,100.0,45,44.5,45,0,0,0.0,0.0,MIL
19149,Kyle Korver,40.0,105.0,45,44.5,45,0,0,0.0,0.0,MIL
19150,Others,45.0,106.7,45,44.5,45,1,0,1.6,0.0,MIL
19151,Pat Connaughton,50.0,120.0,45,44.5,45,4,3,6.6,75.0,MIL
19152,Sterling Brown,46.7,110.0,45,44.5,45,2,1,3.3,50.0,MIL
19153,Ersan Ilyasova,50.0,119.4,45,44.5,45,2,0,3.3,0.0,MIL
19154,Brook Lopez,43.9,101.5,45,44.5,45,5,4,8.2,80.0,MIL
19155,Wesley Matthews,27.3,75.0,45,44.5,45,2,1,3.3,50.0,MIL
19156,George Hill,53.7,126.8,45,44.5,45,3,1,4.9,33.3,MIL
19157,Donte DiVincenzo,41.0,96.7,45,44.5,45,10,5,16.4,50.0,MIL
19158,Eric Bledsoe,44.8,97.6,45,44.5,45,5,3,8.2,60.0,MIL
19159,Khris Middleton,47.8,112.7,45,44.5,45,13,7,21.3,53.8,MIL
19160,Giannis Antetokounmpo,53.9,115.0,45,44.5,45,14,8,23.0,57.1,MIL
19161,Robin Lopez,50.0,100.0,46,45.5,46,0,0,0.0,0.0,MIL
19162,Kyle Korver,40.0,105.0,46,45.5,46,0,0,0.0,0.0,MIL
19163,Others,45.0,106.7,46,45.5,46,0,0,0.0,0.0,MIL
19164,Pat Connaughton,50.0,120.0,46,45.5,46,1,0,1.8,0.0,MIL
19165,Sterling Brown,46.7,110.0,46,45.5,46,1,1,1.8,100.0,MIL
19166,Ersan Ilyasova,50.0,119.4,46,45.5,46,2,2,3.5,100.0,MIL
19167,Brook Lopez,43.9,101.5,46,45.5,46,2,0,3.5,0.0,MIL
19168,Wesley Matthews,27.3,75.0,46,45.5,46,4,0,7.0,0.0,MIL
19169,George Hill,53.7,126.8,46,45.5,46,4,2,7.0,50.0,MIL
19170,Donte DiVincenzo,41.0,96.7,46,45.5,46,4,2,7.0,50.0,MIL
19171,Eric Bledsoe,44.8,97.6,46,45.5,46,10,2,17.5,20.0,MIL
19172,Khris Middleton,47.8,112.7,46,45.5,46,12,4,21.1,33.3,MIL
19173,Giannis Antetokounmpo,53.9,115.0,46,45.5,46,17,9,29.8,52.9,MIL
19174,Robin Lopez,50.0,100.0,47,46.5,47,0,0,0.0,0.0,MIL
19175,Kyle Korver,40.0,105.0,47,46.5,47,0,0,0.0,0.0,MIL
19176,Others,45.0,106.7,47,46.5,47,1,0,1.8,0.0,MIL
19177,Pat Connaughton,50.0,120.0,47,46.5,47,2,0,3.5,0.0,MIL
19178,Sterling Brown,46.7,110.0,47,46.5,47,2,2,3.5,100.0,MIL
19179,Ersan Ilyasova,50.0,119.4,47,46.5,47,3,2,5.3,66.7,MIL
19180,Brook Lopez,43.9,101.5,47,46.5,47,3,0,5.3,0.0,MIL
19181,Wesley Matthews,27.3,75.0,47,46.5,47,3,1,5.3,33.3,MIL
19182,George Hill,53.7,126.8,47,46.5,47,7,5,12.3,71.4,MIL
19183,Donte DiVincenzo,41.0,96.7,47,46.5,47,1,1,1.8,100.0,MIL
19184,Eric Bledsoe,44.8,97.6,47,46.5,47,9,4,15.8,44.4,MIL
19185,Khris Middleton,47.8,112.7,47,46.5,47,8,2,14.0,25.0,MIL
19186,Giannis Antetokounmpo,53.9,115.0,47,46.5,47,18,7,31.6,38.9,MIL
19187,Robin Lopez,50.0,100.0,48,47.5,48,0,0,0.0,0.0,MIL
19188,Kyle Korver,40.0,105.0,48,47.5,48,1,0,2.0,0.0,MIL
19189,Others,45.0,106.7,48,47.5,48,0,0,0.0,0.0,MIL
19190,Pat Connaughton,50.0,120.0,48,47.5,48,1,0,2.0,0.0,MIL
19191,Sterling Brown,46.7,110.0,48,47.5,48,4,2,8.2,50.0,MIL
19192,Ersan Ilyasova,50.0,119.4,48,47.5,48,5,3,10.2,60.0,MIL
19193,Brook Lopez,43.9,101.5,48,47.5,48,2,2,4.1,100.0,MIL
19194,Wesley Matthews,27.3,75.0,48,47.5,48,0,0,0.0,0.0,MIL
19195,George Hill,53.7,126.8,48,47.5,48,4,2,8.2,50.0,MIL
19196,Donte DiVincenzo,41.0,96.7,48,47.5,48,4,3,8.2,75.0,MIL
19197,Eric Bledsoe,44.8,97.6,48,47.5,48,4,2,8.2,50.0,MIL
19198,Khris Middleton,47.8,112.7,48,47.5,48,11,3,22.4,27.3,MIL
19199,Giannis Antetokounmpo,53.9,115.0,48,47.5,48,13,7,26.5,53.8,MIL
19200,Kevon Looney,33.3,66.7,1,0.5,1,2,0,2.5,0.0,GSW
19201,Jacob Evans,23.5,55.9,1,0.5,1,0,0,0.0,0.0,GSW
19202,Others,46.3,107.4,1,0.5,1,0,0,0.0,0.0,GSW
19203,Andrew Wiggins,44.8,101.0,1,0.5,1,4,1,5.0,25.0,GSW
19204,Omari Spellman,41.2,94.1,1,0.5,1,2,2,2.5,100.0,GSW
19205,Marquese Chriss,59.5,119.0,1,0.5,1,2,2,2.5,100.0,GSW
19206,Draymond Green,38.6,92.9,1,0.5,1,7,4,8.8,57.1,GSW
19207,Willie Cauley-Stein,50.8,101.6,1,0.5,1,4,3,5.0,75.0,GSW
19208,Jordan Poole,27.0,68.0,1,0.5,1,5,2,6.2,40.0,GSW
19209,Ky Bowman,37.3,82.1,1,0.5,1,4,3,5.0,75.0,GSW
19210,Damion Lee,43.2,103.6,1,0.5,1,6,4,7.5,66.7,GSW
19211,Eric Paschall,42.1,95.0,1,0.5,1,5,1,6.2,20.0,GSW
19212,Glenn Robinson III,41.5,92.1,1,0.5,1,17,5,21.2,29.4,GSW
19213,D'Angelo Russell,44.9,110.7,1,0.5,1,16,5,20.0,31.2,GSW
19214,Alec Burks,45.4,107.1,1,0.5,1,6,2,7.5,33.3,GSW
19215,Kevon Looney,33.3,66.7,2,1.5,2,2,1,1.8,50.0,GSW
19216,Jacob Evans,23.5,55.9,2,1.5,2,0,0,0.0,0.0,GSW
19217,Others,46.3,107.4,2,1.5,2,0,0,0.0,0.0,GSW
19218,Andrew Wiggins,44.8,101.0,2,1.5,2,1,0,0.9,0.0,GSW
19219,Omari Spellman,41.2,94.1,2,1.5,2,1,1,0.9,100.0,GSW
19220,Marquese Chriss,59.5,119.0,2,1.5,2,5,4,4.5,80.0,GSW
19221,Draymond Green,38.6,92.9,2,1.5,2,11,4,9.9,36.4,GSW
19222,Willie Cauley-Stein,50.8,101.6,2,1.5,2,10,5,9.0,50.0,GSW
19223,Jordan Poole,27.0,68.0,2,1.5,2,0,0,0.0,0.0,GSW
19224,Ky Bowman,37.3,82.1,2,1.5,2,6,3,5.4,50.0,GSW
19225,Damion Lee,43.2,103.6,2,1.5,2,10,2,9.0,20.0,GSW
19226,Eric Paschall,42.1,95.0,2,1.5,2,10,4,9.0,40.0,GSW
19227,Glenn Robinson III,41.5,92.1,2,1.5,2,22,11,19.8,50.0,GSW
19228,D'Angelo Russell,44.9,110.7,2,1.5,2,21,12,18.9,57.1,GSW
19229,Alec Burks,45.4,107.1,2,1.5,2,8,3,7.2,37.5,GSW
19230,Kevon Looney,33.3,66.7,3,2.5,3,2,0,2.0,0.0,GSW
19231,Jacob Evans,23.5,55.9,3,2.5,3,0,0,0.0,0.0,GSW
19232,Others,46.3,107.4,3,2.5,3,0,0,0.0,0.0,GSW
19233,Andrew Wiggins,44.8,101.0,3,2.5,3,2,1,2.0,50.0,GSW
19234,Omari Spellman,41.2,94.1,3,2.5,3,0,0,0.0,0.0,GSW
19235,Marquese Chriss,59.5,119.0,3,2.5,3,5,2,4.9,40.0,GSW
19236,Draymond Green,38.6,92.9,3,2.5,3,7,3,6.9,42.9,GSW
19237,Willie Cauley-Stein,50.8,101.6,3,2.5,3,6,3,5.9,50.0,GSW
19238,Jordan Poole,27.0,68.0,3,2.5,3,3,2,2.9,66.7,GSW
19239,Ky Bowman,37.3,82.1,3,2.5,3,2,1,2.0,50.0,GSW
19240,Damion Lee,43.2,103.6,3,2.5,3,8,5,7.8,62.5,GSW
19241,Eric Paschall,42.1,95.0,3,2.5,3,14,6,13.7,42.9,GSW
19242,Glenn Robinson III,41.5,92.1,3,2.5,3,15,5,14.7,33.3,GSW
19243,D'Angelo Russell,44.9,110.7,3,2.5,3,26,12,25.5,46.2,GSW
19244,Alec Burks,45.4,107.1,3,2.5,3,11,6,10.8,54.5,GSW
19245,Kevon Looney,33.3,66.7,4,3.5,4,0,0,0.0,0.0,GSW
19246,Jacob Evans,23.5,55.9,4,3.5,4,0,0,0.0,0.0,GSW
19247,Others,46.3,107.4,4,3.5,4,0,0,0.0,0.0,GSW
19248,Andrew Wiggins,44.8,101.0,4,3.5,4,4,0,3.6,0.0,GSW
19249,Omari Spellman,41.2,94.1,4,3.5,4,2,0,1.8,0.0,GSW
19250,Marquese Chriss,59.5,119.0,4,3.5,4,1,1,0.9,100.0,GSW
19251,Draymond Green,38.6,92.9,4,3.5,4,8,4,7.1,50.0,GSW
19252,Willie Cauley-Stein,50.8,101.6,4,3.5,4,9,5,8.0,55.6,GSW
19253,Jordan Poole,27.0,68.0,4,3.5,4,6,3,5.4,50.0,GSW
19254,Ky Bowman,37.3,82.1,4,3.5,4,4,1,3.6,25.0,GSW
19255,Damion Lee,43.2,103.6,4,3.5,4,13,7,11.6,53.8,GSW
19256,Eric Paschall,42.1,95.0,4,3.5,4,13,5,11.6,38.5,GSW
19257,Glenn Robinson III,41.5,92.1,4,3.5,4,24,10,21.4,41.7,GSW
19258,D'Angelo Russell,44.9,110.7,4,3.5,4,15,6,13.4,40.0,GSW
19259,Alec Burks,45.4,107.1,4,3.5,4,9,3,8.0,33.3,GSW
19260,Kevon Looney,33.3,66.7,5,4.5,5,1,0,1.0,0.0,GSW
19261,Jacob Evans,23.5,55.9,5,4.5,5,0,0,0.0,0.0,GSW
19262,Others,46.3,107.4,5,4.5,5,0,0,0.0,0.0,GSW
19263,Andrew Wiggins,44.8,101.0,5,4.5,5,1,0,1.0,0.0,GSW
19264,Omari Spellman,41.2,94.1,5,4.5,5,3,2,3.0,66.7,GSW
19265,Marquese Chriss,59.5,119.0,5,4.5,5,4,3,4.0,75.0,GSW
19266,Draymond Green,38.6,92.9,5,4.5,5,7,4,6.9,57.1,GSW
19267,Willie Cauley-Stein,50.8,101.6,5,4.5,5,4,3,4.0,75.0,GSW
19268,Jordan Poole,27.0,68.0,5,4.5,5,5,1,5.0,20.0,GSW
19269,Ky Bowman,37.3,82.1,5,4.5,5,3,1,3.0,33.3,GSW
19270,Damion Lee,43.2,103.6,5,4.5,5,18,7,17.8,38.9,GSW
19271,Eric Paschall,42.1,95.0,5,4.5,5,11,6,10.9,54.5,GSW
19272,Glenn Robinson III,41.5,92.1,5,4.5,5,17,7,16.8,41.2,GSW
19273,D'Angelo Russell,44.9,110.7,5,4.5,5,20,11,19.8,55.0,GSW
19274,Alec Burks,45.4,107.1,5,4.5,5,4,4,4.0,100.0,GSW
19275,Kevon Looney,33.3,66.7,6,5.5,6,0,0,0.0,0.0,GSW
19276,Jacob Evans,23.5,55.9,6,5.5,6,1,0,1.1,0.0,GSW
19277,Others,46.3,107.4,6,5.5,6,0,0,0.0,0.0,GSW
19278,Andrew Wiggins,44.8,101.0,6,5.5,6,1,0,1.1,0.0,GSW
19279,Omari Spellman,41.2,94.1,6,5.5,6,1,0,1.1,0.0,GSW
19280,Marquese Chriss,59.5,119.0,6,5.5,6,5,4,5.3,80.0,GSW
19281,Draymond Green,38.6,92.9,6,5.5,6,9,3,9.5,33.3,GSW
19282,Willie Cauley-Stein,50.8,101.6,6,5.5,6,9,3,9.5,33.3,GSW
19283,Jordan Poole,27.0,68.0,6,5.5,6,3,2,3.2,66.7,GSW
19284,Ky Bowman,37.3,82.1,6,5.5,6,3,0,3.2,0.0,GSW
19285,Damion Lee,43.2,103.6,6,5.5,6,12,4,12.6,33.3,GSW
19286,Eric Paschall,42.1,95.0,6,5.5,6,3,1,3.2,33.3,GSW
19287,Glenn Robinson III,41.5,92.1,6,5.5,6,13,5,13.7,38.5,GSW
19288,D'Angelo Russell,44.9,110.7,6,5.5,6,24,8,25.3,33.3,GSW
19289,Alec Burks,45.4,107.1,6,5.5,6,9,3,9.5,33.3,GSW
19290,Kevon Looney,33.3,66.7,7,6.5,7,0,0,0.0,0.0,GSW
19291,Jacob Evans,23.5,55.9,7,6.5,7,0,0,0.0,0.0,GSW
19292,Others,46.3,107.4,7,6.5,7,1,0,0.9,0.0,GSW
19293,Andrew Wiggins,44.8,101.0,7,6.5,7,1,1,0.9,100.0,GSW
19294,Omari Spellman,41.2,94.1,7,6.5,7,2,0,1.9,0.0,GSW
19295,Marquese Chriss,59.5,119.0,7,6.5,7,6,5,5.7,83.3,GSW
19296,Draymond Green,38.6,92.9,7,6.5,7,7,2,6.6,28.6,GSW
19297,Willie Cauley-Stein,50.8,101.6,7,6.5,7,11,5,10.4,45.5,GSW
19298,Jordan Poole,27.0,68.0,7,6.5,7,8,3,7.5,37.5,GSW
19299,Ky Bowman,37.3,82.1,7,6.5,7,3,1,2.8,33.3,GSW
19300,Damion Lee,43.2,103.6,7,6.5,7,10,3,9.4,30.0,GSW
19301,Eric Paschall,42.1,95.0,7,6.5,7,15,5,14.2,33.3,GSW
19302,Glenn Robinson III,41.5,92.1,7,6.5,7,17,6,16.0,35.3,GSW
19303,D'Angelo Russell,44.9,110.7,7,6.5,7,17,10,16.0,58.8,GSW
19304,Alec Burks,45.4,107.1,7,6.5,7,8,3,7.5,37.5,GSW
19305,Kevon Looney,33.3,66.7,8,7.5,8,2,1,2.0,50.0,GSW
19306,Jacob Evans,23.5,55.9,8,7.5,8,5,2,5.0,40.0,GSW
19307,Others,46.3,107.4,8,7.5,8,2,1,2.0,50.0,GSW
19308,Andrew Wiggins,44.8,101.0,8,7.5,8,0,0,0.0,0.0,GSW
19309,Omari Spellman,41.2,94.1,8,7.5,8,5,3,5.0,60.0,GSW
19310,Marquese Chriss,59.5,119.0,8,7.5,8,5,4,5.0,80.0,GSW
19311,Draymond Green,38.6,92.9,8,7.5,8,8,2,7.9,25.0,GSW
19312,Willie Cauley-Stein,50.8,101.6,8,7.5,8,3,1,3.0,33.3,GSW
19313,Jordan Poole,27.0,68.0,8,7.5,8,10,1,9.9,10.0,GSW
19314,Ky Bowman,37.3,82.1,8,7.5,8,8,4,7.9,50.0,GSW
19315,Damion Lee,43.2,103.6,8,7.5,8,12,5,11.9,41.7,GSW
19316,Eric Paschall,42.1,95.0,8,7.5,8,8,4,7.9,50.0,GSW
19317,Glenn Robinson III,41.5,92.1,8,7.5,8,6,3,5.9,50.0,GSW
19318,D'Angelo Russell,44.9,110.7,8,7.5,8,13,6,12.9,46.2,GSW
19319,Alec Burks,45.4,107.1,8,7.5,8,12,8,11.9,66.7,GSW
19320,Kevon Looney,33.3,66.7,9,8.5,9,0,0,0.0,0.0,GSW
19321,Jacob Evans,23.5,55.9,9,8.5,9,6,1,6.5,16.7,GSW
19322,Others,46.3,107.4,9,8.5,9,2,1,2.2,50.0,GSW
19323,Andrew Wiggins,44.8,101.0,9,8.5,9,1,1,1.1,100.0,GSW
19324,Omari Spellman,41.2,94.1,9,8.5,9,6,4,6.5,66.7,GSW
19325,Marquese Chriss,59.5,119.0,9,8.5,9,11,6,12.0,54.5,GSW
19326,Draymond Green,38.6,92.9,9,8.5,9,4,0,4.3,0.0,GSW
19327,Willie Cauley-Stein,50.8,101.6,9,8.5,9,0,0,0.0,0.0,GSW
19328,Jordan Poole,27.0,68.0,9,8.5,9,12,2,13.0,16.7,GSW
19329,Ky Bowman,37.3,82.1,9,8.5,9,3,0,3.3,0.0,GSW
19330,Damion Lee,43.2,103.6,9,8.5,9,7,4,7.6,57.1,GSW
19331,Eric Paschall,42.1,95.0,9,8.5,9,9,6,9.8,66.7,GSW
19332,Glenn Robinson III,41.5,92.1,9,8.5,9,14,6,15.2,42.9,GSW
19333,D'Angelo Russell,44.9,110.7,9,8.5,9,4,2,4.3,50.0,GSW
19334,Alec Burks,45.4,107.1,9,8.5,9,13,7,14.1,53.8,GSW
19335,Kevon Looney,33.3,66.7,10,9.5,10,2,2,1.9,100.0,GSW
19336,Jacob Evans,23.5,55.9,10,9.5,10,5,2,4.9,40.0,GSW
19337,Others,46.3,107.4,10,9.5,10,5,3,4.9,60.0,GSW
19338,Andrew Wiggins,44.8,101.0,10,9.5,10,1,1,1.0,100.0,GSW
19339,Omari Spellman,41.2,94.1,10,9.5,10,10,4,9.7,40.0,GSW
19340,Marquese Chriss,59.5,119.0,10,9.5,10,9,5,8.7,55.6,GSW
19341,Draymond Green,38.6,92.9,10,9.5,10,2,1,1.9,50.0,GSW
19342,Willie Cauley-Stein,50.8,101.6,10,9.5,10,1,0,1.0,0.0,GSW
19343,Jordan Poole,27.0,68.0,10,9.5,10,21,5,20.4,23.8,GSW
19344,Ky Bowman,37.3,82.1,10,9.5,10,4,1,3.9,25.0,GSW
19345,Damion Lee,43.2,103.6,10,9.5,10,4,3,3.9,75.0,GSW
19346,Eric Paschall,42.1,95.0,10,9.5,10,14,7,13.6,50.0,GSW
19347,Glenn Robinson III,41.5,92.1,10,9.5,10,6,3,5.8,50.0,GSW
19348,D'Angelo Russell,44.9,110.7,10,9.5,10,3,1,2.9,33.3,GSW
19349,Alec Burks,45.4,107.1,10,9.5,10,14,9,13.6,64.3,GSW
19350,Kevon Looney,33.3,66.7,11,10.5,11,2,1,1.9,50.0,GSW
19351,Jacob Evans,23.5,55.9,11,10.5,11,10,3,9.6,30.0,GSW
19352,Others,46.3,107.4,11,10.5,11,5,4,4.8,80.0,GSW
19353,Andrew Wiggins,44.8,101.0,11,10.5,11,1,0,1.0,0.0,GSW
19354,Omari Spellman,41.2,94.1,11,10.5,11,9,4,8.7,44.4,GSW
19355,Marquese Chriss,59.5,119.0,11,10.5,11,16,6,15.4,37.5,GSW
19356,Draymond Green,38.6,92.9,11,10.5,11,0,0,0.0,0.0,GSW
19357,Willie Cauley-Stein,50.8,101.6,11,10.5,11,1,1,1.0,100.0,GSW
19358,Jordan Poole,27.0,68.0,11,10.5,11,13,3,12.5,23.1,GSW
19359,Ky Bowman,37.3,82.1,11,10.5,11,15,7,14.4,46.7,GSW
19360,Damion Lee,43.2,103.6,11,10.5,11,6,3,5.8,50.0,GSW
19361,Eric Paschall,42.1,95.0,11,10.5,11,7,1,6.7,14.3,GSW
19362,Glenn Robinson III,41.5,92.1,11,10.5,11,2,2,1.9,100.0,GSW
19363,D'Angelo Russell,44.9,110.7,11,10.5,11,3,0,2.9,0.0,GSW
19364,Alec Burks,45.4,107.1,11,10.5,11,12,4,11.5,33.3,GSW
19365,Kevon Looney,33.3,66.7,12,11.5,12,5,1,4.1,20.0,GSW
19366,Jacob Evans,23.5,55.9,12,11.5,12,7,0,5.8,0.0,GSW
19367,Others,46.3,107.4,12,11.5,12,6,2,5.0,33.3,GSW
19368,Andrew Wiggins,44.8,101.0,12,11.5,12,0,0,0.0,0.0,GSW
19369,Omari Spellman,41.2,94.1,12,11.5,12,10,1,8.3,10.0,GSW
19370,Marquese Chriss,59.5,119.0,12,11.5,12,10,5,8.3,50.0,GSW
19371,Draymond Green,38.6,92.9,12,11.5,12,0,0,0.0,0.0,GSW
19372,Willie Cauley-Stein,50.8,101.6,12,11.5,12,2,1,1.7,50.0,GSW
19373,Jordan Poole,27.0,68.0,12,11.5,12,14,3,11.6,21.4,GSW
19374,Ky Bowman,37.3,82.1,12,11.5,12,12,3,9.9,25.0,GSW
19375,Damion Lee,43.2,103.6,12,11.5,12,5,1,4.1,20.0,GSW
19376,Eric Paschall,42.1,95.0,12,11.5,12,12,5,9.9,41.7,GSW
19377,Glenn Robinson III,41.5,92.1,12,11.5,12,3,1,2.5,33.3,GSW
19378,D'Angelo Russell,44.9,110.7,12,11.5,12,7,3,5.8,42.9,GSW
19379,Alec Burks,45.4,107.1,12,11.5,12,27,10,22.3,37.0,GSW
19380,Kevon Looney,40.0,86.7,13,12.5,13,0,0,0.0,0.0,GSW
19381,Jacob Evans,11.8,23.5,13,12.5,13,2,0,2.4,0.0,GSW
19382,Others,46.3,107.4,13,12.5,13,3,1,3.5,33.3,GSW
19383,Andrew Wiggins,41.9,94.1,13,12.5,13,3,2,3.5,66.7,GSW
19384,Omari Spellman,49.0,116.7,13,12.5,13,8,5,9.4,62.5,GSW
19385,Marquese Chriss,53.1,108.6,13,12.5,13,13,4,15.3,30.8,GSW
19386,Draymond Green,36.0,79.1,13,12.5,13,3,1,3.5,33.3,GSW
19387,Willie Cauley-Stein,62.7,125.4,13,12.5,13,1,0,1.2,0.0,GSW
19388,Jordan Poole,33.3,81.4,13,12.5,13,10,1,11.8,10.0,GSW
19389,Ky Bowman,42.4,96.6,13,12.5,13,9,3,10.6,33.3,GSW
19390,Damion Lee,38.4,85.9,13,12.5,13,5,1,5.9,20.0,GSW
19391,Eric Paschall,51.8,106.6,13,12.5,13,8,5,9.4,62.5,GSW
19392,Glenn Robinson III,52.2,113.0,13,12.5,13,0,0,0.0,0.0,GSW
19393,D'Angelo Russell,44.9,108.4,13,12.5,13,9,6,10.6,66.7,GSW
19394,Alec Burks,42.9,100.0,13,12.5,13,10,0,11.8,0.0,GSW
19395,Kevon Looney,40.0,86.7,14,13.5,14,0,0,0.0,0.0,GSW
19396,Jacob Evans,11.8,23.5,14,13.5,14,6,1,5.9,16.7,GSW
19397,Others,46.3,107.4,14,13.5,14,3,1,3.0,33.3,GSW
19398,Andrew Wiggins,41.9,94.1,14,13.5,14,2,1,2.0,50.0,GSW
19399,Omari Spellman,49.0,116.7,14,13.5,14,15,8,14.9,53.3,GSW
19400,Marquese Chriss,53.1,108.6,14,13.5,14,8,4,7.9,50.0,GSW
19401,Draymond Green,36.0,79.1,14,13.5,14,1,1,1.0,100.0,GSW
19402,Willie Cauley-Stein,62.7,125.4,14,13.5,14,0,0,0.0,0.0,GSW
19403,Jordan Poole,33.3,81.4,14,13.5,14,11,6,10.9,54.5,GSW
19404,Ky Bowman,42.4,96.6,14,13.5,14,6,2,5.9,33.3,GSW
19405,Damion Lee,38.4,85.9,14,13.5,14,5,3,5.0,60.0,GSW
19406,Eric Paschall,51.8,106.6,14,13.5,14,14,8,13.9,57.1,GSW
19407,Glenn Robinson III,52.2,113.0,14,13.5,14,3,1,3.0,33.3,GSW
19408,D'Angelo Russell,44.9,108.4,14,13.5,14,13,5,12.9,38.5,GSW
19409,Alec Burks,42.9,100.0,14,13.5,14,12,7,11.9,58.3,GSW
19410,Kevon Looney,40.0,86.7,15,14.5,15,1,1,1.1,100.0,GSW
19411,Jacob Evans,11.8,23.5,15,14.5,15,1,0,1.1,0.0,GSW
19412,Others,46.3,107.4,15,14.5,15,7,1,7.4,14.3,GSW
19413,Andrew Wiggins,41.9,94.1,15,14.5,15,4,0,4.2,0.0,GSW
19414,Omari Spellman,49.0,116.7,15,14.5,15,9,7,9.5,77.8,GSW
19415,Marquese Chriss,53.1,108.6,15,14.5,15,8,4,8.4,50.0,GSW
19416,Draymond Green,36.0,79.1,15,14.5,15,3,2,3.2,66.7,GSW
19417,Willie Cauley-Stein,62.7,125.4,15,14.5,15,1,0,1.1,0.0,GSW
19418,Jordan Poole,33.3,81.4,15,14.5,15,11,3,11.6,27.3,GSW
19419,Ky Bowman,42.4,96.6,15,14.5,15,6,3,6.3,50.0,GSW
19420,Damion Lee,38.4,85.9,15,14.5,15,10,5,10.5,50.0,GSW
19421,Eric Paschall,51.8,106.6,15,14.5,15,9,6,9.5,66.7,GSW
19422,Glenn Robinson III,52.2,113.0,15,14.5,15,3,1,3.2,33.3,GSW
19423,D'Angelo Russell,44.9,108.4,15,14.5,15,8,3,8.4,37.5,GSW
19424,Alec Burks,42.9,100.0,15,14.5,15,14,10,14.7,71.4,GSW
19425,Kevon Looney,40.0,86.7,16,15.5,16,1,0,1.0,0.0,GSW
19426,Jacob Evans,11.8,23.5,16,15.5,16,1,0,1.0,0.0,GSW
19427,Others,46.3,107.4,16,15.5,16,2,1,2.0,50.0,GSW
19428,Andrew Wiggins,41.9,94.1,16,15.5,16,2,1,2.0,50.0,GSW
19429,Omari Spellman,49.0,116.7,16,15.5,16,14,2,14.3,14.3,GSW
